city,companyFullName,companyId,companyLabelList,companyShortName,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
北京,北京掌通无极信息技术有限公司,149981,,掌通无极,50-150人,['金融街'],技术,管理岗,不限,"移动互联网,数据服务",2431545,年底双薪 五险一金 项目奖金,大数据开发工程师,"['大数据', '数据库', '管理岗', '数据']",12k-24k,不限
北京,北京枫数科技有限公司,144967,,枫数科技,少于15人,"['北苑', '立水桥']",产品,产品经理,本科,"企业服务,数据服务",2273134,让我们用匠心铸就优秀的产品,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,不限
北京,腾讯科技(北京)有限公司,718,"['节日礼物', '技能培训', '免费娱乐设施', '岗位晋升']",腾讯,2000人以上,"['知春路', '中关村', '双榆树']",技术,数据开发,本科,移动互联网,2451416,"互联网巨头,薪资福利,专业培训,团队优秀",数据开发工程师,"['大数据', '数据挖掘', '数据库', '数据']",18k-36k,不限
北京,北京人大金仓信息技术股份有限公司,54232,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",人大金仓,150-500人,"['西二旗', '上地', '马连洼']",技术,管理岗,大专,数据服务,2421071,六险一金、项目提成、晋升空间、福利齐全,大数据解决方案咨询顾问,"['大数据', '顾问', '咨询', '管理岗', '咨询顾问', '数据']",15k-30k,不限
北京,北京陌陌科技有限公司,129,"['岗位晋升', '帅哥多', '管理规范', '技能培训']",陌陌,150-500人,,技术,前端开发,本科,社交网络,2532992,做够的上升空间,数据平台开发工程师（游戏）,"['平台', '游戏', '数据']",15k-20k,不限
北京,北京搜狗科技发展有限公司,1537,"['五险一金', '带薪年假', '午餐补助', '定期体检']",搜狗,2000人以上,,运营,运营,硕士,"移动互联网,数据服务",2515714,精英团队、跟营销大牛的接触机会,商业营销-数据分析实习生,"['数据分析', '营销', '数据']",2k-4k,不限
北京,华据医疗评估信息技术（北京）有限公司,128940,,华据医疗,50-150人,,技术,后端开发,大专,"医疗健康,数据服务",2019221,五险一金 各种补贴 可实习 工作居住证,数据工程师 .NET,"['.NET', '数据']",6k-11k,不限
北京,北京永洪商智科技有限公司,28014,"['期权股激励', '领导好', '五险一金', '巨大成长空间']",永洪科技,150-500人,"['国贸', 'CBD', '东大桥']",技术,软件开发,本科,移动互联网,2198364,期权激励、C轮融资、完善的培训流程,实施工程师实习生（大数据项目）,"['大数据', '实施', '数据']",3k-4k,不限
北京,北京新工场投资顾问有限公司,23611,"['年底双薪', '绩效奖金', '五险一金', '午餐补助']",好规划,50-150人,"['大望路', '华贸', '百子湾']",金融,投融资,本科,金融,982711,五险一金 绩效奖金 年底14薪,基金分析师,['分析师'],10k-15k,不限
北京,红石信德资产管理（北京）有限公司,132692,"['年底双薪', '年终分红', '定期体检', '绩效奖金']",红石信德,500-2000人,"['西二旗', '龙泽', '回龙观']",金融,天使投资/VC/PE,不限,金融,1909592,双休高薪,证券分析师,"['分析师', '证券']",6k-10k,不限
北京,腾讯科技(北京)有限公司,718,"['节日礼物', '技能培训', '免费娱乐设施', '岗位晋升']",腾讯,2000人以上,"['苏州街', '北京大学', '颐和园']",技术,后端开发,本科,移动互联网,2409363,挑战！机遇！最牛的工作！最大的能力提升！,腾讯地图大数据（北京）,"['大数据', '数据']",15k-30k,不限
北京,搜狐媒体,106303,"['节日礼物', '项目奖金', '弹性工作时间', '15天年假']",搜狐媒体,2000人以上,,技术,后端开发,本科,"移动互联网,广告营销",1995749,发展前景大，15天年假,搜狐媒体-新闻客户端-数据预处理算法工程师,"['客户端', '媒体', '数据', '算法']",20k-30k,不限
北京,佰润明辉（北京）投资有限公司,121899,,佰润明辉,150-500人,"['团结湖', '朝阳公园', '三里屯', '团结湖', '朝阳公园', '三里屯']",金融,投融资,不限,"金融,移动互联网",1702627,五险一金 年终奖 领导nice 发展空间大,金融二级市场证券分析师／交易员／操盘手 零基础带薪培训,"['分析师', '金融', '证券']",15k-30k,不限
北京,北京今目标科技有限公司,29021,"['技能培训', '股票期权', '带薪年假', '充分施展空间']",今目标,150-500人,"['远大路', '世纪城', '四季青']",产品,产品经理,本科,"移动互联网,企业服务",679686,期权 加入今目标你比别人起步早十年,高级数据产品经理,"['产品经理', '产品', '数据']",20k-40k,不限
北京,百度在线网络技术（北京）有限公司,1575,"['股票期权', '弹性工作', '五险一金', '免费班车']",百度,2000人以上,"['西北旺', '马连洼']",市场与销售,市场/营销,不限,"移动互联网,数据服务",2505127,研究课题丰富，边工作边学习,【实习】数据分析实习生,"['数据分析', '数据']",1k-2k,不限
北京,北京智投道合投资管理有限公司,44804,"['五险一金', '年终分红', '带薪年假', '午餐补助']",智能投,15-50人,"['花园桥', '航天桥', '车公庄']",金融,天使投资/VC/PE,硕士,金融,2281866,节日福利、年终奖、每周活动、发展空间大,金融产品分析师,"['分析师', '产品', '金融']",6k-8k,不限
北京,北京八维研修学院,114259,,北京八维研修学院,2000人以上,,技术,数据开发,本科,教育,2556883,薪资不含奖金一万左右，晋升空间大,数据结构讲师（大兴黄埔分校）,"['职业培训', '教育', '培训', '数据挖掘', '讲师', '数据']",9k-15k,不限
北京,北京智者天下科技有限公司,4128,"['年底双薪', '股票期权', '五险一金', '带薪年假']",知乎,150-500人,['清河'],技术,后端开发,本科,"移动互联网,社交网络",1896935,弹性工作，技术氛围好，狂装酷炫的团建活动,数据平台开发实习生,"['平台', '数据']",3k-6k,不限
北京,北京东方弘道资产管理有限责任公司,50518,"['节日礼物', '管理规范', '定期体检', '年终分红']",弘道资本,少于15人,"['酒仙桥', '姚家园']",金融,天使投资/VC/PE,本科,"移动互联网,金融",2412885,任选岗位，找到最适合的发展方向,分析师-实习生,['分析师'],4k-6k,不限
北京,北京达佳互联信息技术有限公司,1880,"['股票期权', '五险一金', '弹性工作', '定期体检']",快手,50-150人,"['五道口', '清华大学', '中关村']",运营,运营,本科,移动互联网,2247294,"免费工作餐,非常好吃,非常好吃,吃货の福利",评测实习生（数据标注实习生）,"['内容', '数据']",2k-4k,不限
北京,北京趣活科技有限公司,11897,"['绩效奖金', '专项奖金', '岗位晋升', '美女多']",趣活美食送,2000人以上,"['望京', '大山子', '酒仙桥']",运营/编辑/客服,运营,大专,"移动互联网,O2O",2573541,发展空间大,运营数据专员,"['数据', '专员', '运营']",4k-6k,不限
北京,AVEPOINT(北京)科技有限公司,76924,"['技能培训', '专项奖金', '带薪年假', '岗位晋升']",北京径点科技,500-2000人,['望京'],技术,运维,本科,"移动互联网,数据服务",1611052,五险一金，带薪年假，弹性工作，年底双薪,技术分析师（英语） Technical Analyst (English),"['分析师', '英语']",6k-8k,不限
北京,北京搜狐新媒体信息技术有限公司,3194,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",搜狐,2000人以上,"['中关村', '知春路', '双榆树']",技术,后端开发,本科,"移动互联网,文化娱乐",1540071,一年15天年假，弹性工作时间，文化灵活,集团总部-网络运营部-大数据高级工程师,"['大数据', '数据']",20k-30k,不限
北京,北京五八到家信息技术有限公司,111628,"['午餐补助', '扁平管理', '绩效奖金', '定期体检']",58到家,2000人以上,"['北苑', '立水桥']",运营/编辑/客服,运营,大专,O2O,2581261,"平台,工作氛围",运营专员（偏业务数据处理）,"['数据', '实习生', '运营']",2k-3k,不限
北京,北京金山云网络技术有限公司,956,"['技能培训', '节日礼物', '瑜伽房', '免费班车']",金山云,500-2000人,"['上地', '清河', '小营']",技术,后端开发,本科,"移动互联网,数据服务",2203520,三餐免费 健身房 上下班不打卡 住宿补贴,数据研发实习生,['数据'],3k-6k,不限
北京,北京三快在线科技有限公司,50702,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",美团点评,2000人以上,,产品,产品经理,硕士,"移动互联网,O2O",2474955,参与公司核心产品的建设，非常好的锻炼机会,产品实习生【数据产品方向】,"['产品', '数据']",3k-5k,不限
北京,星环信息科技（上海）有限公司,27962,"['五险一金', '年底双薪', '带薪年假', '弹性工作']",星环科技,150-500人,"['中关村', '北京大学', '苏州街']",技术,高端技术职位,本科,数据服务,1948767,16薪，有出差补贴，公司氛围好,大数据运维工程师,"['大数据', '运维', '数据']",10k-15k,不限
北京,北京金山云网络技术有限公司,956,"['技能培训', '节日礼物', '瑜伽房', '免费班车']",金山云,500-2000人,"['上地', '清河', '小营']",运营,运营,本科,"移动互联网,数据服务",2424472,三餐免费 健身房 上下班不打卡 住宿补贴,数据业务运营实习生,"['业务运营', '运营', '数据']",2k-4k,不限
北京,艺龙网信息技术（北京）有限公司,4148,"['最佳雇主', '爱旅游', '免息贷款', '年底双薪']",艺龙旅行网,2000人以上,"['酒仙桥', '大山子', '将台路']",市场与销售,市场/营销,本科,"移动互联网,旅游",2153257,核心产品 优秀团队,数据分析--无线推广方向,"['推广', '数据分析', '数据']",6k-12k,不限
北京,百度在线网络技术（北京）有限公司,1575,"['股票期权', '弹性工作', '五险一金', '免费班车']",百度,2000人以上,,技术,后端开发,不限,"移动互联网,数据服务",2402090,大量的数据，能学习到很多知识,（实习）数据分析算法工程师,"['数据分析', '数据', '算法']",2k-3k,不限
北京,北京亿盛融华投资管理有限公司,151898,,亿盛资本,150-500人,,市场/商务/销售类,销售,大专,金融、教育,2469682,高薪双休五险一金时间自由朝九晚五,金融证券分析师&nbsp;&nbsp;助理,"['分析师', '金融', '证券']",10K-20K,不限
北京,北京小桔科技有限公司,2474,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",滴滴出行,500-2000人,,设计,用户研究,本科,移动互联网,2516865,互联网独角兽 福利待遇好 包晚餐,数据审核实习生,"['审核', '数据']",2k-3k,不限
北京,北京东方国信科技股份有限公司,138623,,东方国信,2000人以上,['亦庄'],产品,产品经理/产品设计师,本科,数据服务,2377590,大数据产品规划与推广,数据产品经理,"['产品经理', '产品', '数据']",8k-15k,不限
北京,新东方教育科技集团,55961,"['节日礼物', '绩效奖金', '岗位晋升', '年度旅游']",新东方教育科技集团,2000人以上,,运营,运营,本科,教育,1932652,数据量大，岗位初创期，极锻炼人,数据分析高级专员,"['数据分析', '数据']",8k-12k,不限
北京,北京趣拿软件科技有限公司,1970,"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",去哪儿网,2000人以上,"['万泉河', '苏州桥', '苏州街']",市场与销售,市场/营销,本科,移动互联网,1897739,良好的发展空间,数据分析专员-大住宿事业部(J10126),"['数据分析', '策划', '数据']",8k-11k,不限
北京,北京银库信息服务有限公司,98007,"['股票期权', '带薪年假', '扁平管理', '领导好']",银库,50-150人,"['建外大街', 'CBD', '国贸']",金融,天使投资/VC/PE,硕士,"教育,金融",2414016,"七险一金,提供转正,CBD办公,高知群体",金融分析师实习生,"['分析师', '金融']",2k-3k,不限
北京,万达财富投资基金管理(北京)有限公司,96070,"['年底双薪', '带薪年假', '绩效奖金', '年度旅游']",万达财富投资基金,150-500人,"['大望路', '华贸', '百子湾']",金融,风控,硕士,金融,2159909,发展平台好,信用评级分析师,"['分析师', '资信评估']",15k-28k,不限
北京,滴滴出行,102796,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",滴滴出行,2000人以上,"['西北旺', '马连洼', '上地']",产品,产品经理/产品设计师,本科,移动互联网,2503964,学习成长、免费晚餐,数据产品经理,"['产品经理', '产品', '数据']",3k-5k,不限
北京,联想（北京）有限公司,1650,"['技能培训', '待遇优厚', '晋升空间', '五险一金']",联想集团,2000人以上,,运营,运营,本科,"移动互联网,数据服务",2148367,专业平台 福利待遇 全球业务 发展空间,数据分析/Data Analyst,"['数据分析', '数据']",6k-10k,不限
