USERID,ORDERDATE,ORDERID,AMOUNTINFO
79927,2016-07-02,3900049830,69
160747,2016-07-02,4126696316,69
60577,2016-07-02,4175095226,66
116822,2016-07-02,4195841552,59
98753,2016-07-02,4191164295,59
100280,2016-07-02,4195440596,59
97211,2016-07-02,4193589073,59
161274,2016-07-02,4154260767,59
119479,2016-07-02,4193497407,59
113377,2016-07-02,4197975201,59
60513,2016-07-02,4191376190,59
157297,2016-07-02,4149739907,58
115303,2016-07-02,4144602058,49
75661,2016-07-02,4195738701,49
99111,2016-07-02,4173551093,49
161706,2016-07-02,4195775453,49
138590,2016-07-02,4195466507,49
126862,2016-07-02,3796870515,48
128822,2016-07-02,4159179204,46.9
125801,2016-07-02,4144759206,44.9
58749,2016-07-02,4154101916,44.9
99419,2016-07-02,4195141475,39.9
123279,2016-07-02,4176904993,39
145686,2016-07-02,3933052711,39
119648,2016-07-02,3671098588,38
141008,2016-07-02,3976540736,35
53809,2016-07-02,4196319658,35
52880,2016-07-02,4195920389,33.9
124687,2016-07-02,4193335365,29.8
127334,2016-07-02,4200029686,29
59698,2016-07-02,4200171962,29
164239,2016-07-02,4078862694,29
159929,2016-07-02,4080021018,29
165040,2016-07-02,4168264505,29
113027,2016-07-02,4119059895,29
55747,2016-07-02,4190923440,29
124360,2016-07-02,4190693422,29
105335,2016-07-02,3588022325,29
102794,2016-07-02,3803046981,29
54058,2016-07-02,4193699710,22.5
96942,2016-07-02,4149461020,22
78406,2016-07-02,4191349470,21.9
160132,2016-07-02,4191852764,21.9
160817,2016-07-02,4190516891,19.9
128142,2016-07-02,4190754574,19.9
127502,2016-07-02,4203166504,19.9
105022,2016-07-02,4190385811,19.9
108009,2016-07-02,4198281529,19.9
162741,2016-07-02,3926035065,19.9
126728,2016-07-02,4191882762,19
108990,2016-07-02,4180339973,19
67798,2016-07-02,4107410626,18.8
153984,2016-07-02,3767372636,18.8
117219,2016-07-02,4039106869,18.8
86426,2016-07-02,4098333506,17.9
108984,2016-07-02,4200837410,17.9
102501,2016-07-02,4134519010,16.9
128072,2016-07-02,4184310579,16.5
71281,2016-07-02,4190227748,16
116872,2016-07-02,4173420366,15
131939,2016-07-02,4104319197,15
101899,2016-07-02,4099852183,15
89606,2016-07-02,3981300745,14.7
134520,2016-07-02,4136870581,14.5
157152,2016-07-02,4116902873,14
138734,2016-07-02,4116903091,14
66670,2016-07-02,4093418496,14
150590,2016-07-02,4112412339,14
116998,2016-07-02,4198414303,13.9
107047,2016-07-02,4128043123,13.9
94353,2016-07-02,4192403198,13.2
92158,2016-07-02,4104253127,13
75180,2016-07-02,4191098982,11.9
105236,2016-07-02,4033778714,11.9
98056,2016-07-02,4106714028,11
126599,2016-07-02,4116292181,10.9
93651,2016-07-02,4194763209,10
144998,2016-07-02,3981078593,9.9
121899,2016-07-02,4191118304,9.9
158629,2016-07-02,4112007873,9.9
57316,2016-07-02,4172517940,9.9
107721,2016-07-02,4186318228,9.9
82010,2016-07-02,4126089552,9.9
70890,2016-07-02,4174748309,9.9
72632,2016-07-02,4111882995,9.9
160642,2016-07-02,4173136035,9.9
148498,2016-07-02,4107323429,9.9
80188,2016-07-02,4177193633,9.9
134949,2016-07-02,4109377803,9.9
113721,2016-07-02,4196670975,9.9
91202,2016-07-02,4116916722,9.9
151191,2016-07-02,4144850629,9.9
133582,2016-07-02,4107263016,9.9
66186,2016-07-02,4038814879,9.9
134079,2016-07-02,4071867645,9.9
159185,2016-07-02,4191293402,9.9
150378,2016-07-02,4107395166,9
153470,2016-07-02,4190930852,9
62835,2016-07-02,4172167955,8.9
129034,2016-07-02,3980901277,8.9
78711,2016-07-02,4180319739,8.9
159967,2016-07-02,4183947868,8.9
91730,2016-07-02,4108091466,8.6
71197,2016-07-02,4107506919,8.6
154090,2016-07-02,4107308092,8.5
136354,2016-07-02,4176275669,7.8
111831,2016-07-02,4177915824,7.8
53158,2016-07-02,4107948901,6.9
63871,2016-07-02,4181542035,6.8
94836,2016-07-02,4036496730,6.8
89557,2016-07-02,4107369456,6.3
158465,2016-07-02,4198433139,6.3
54270,2016-07-02,3983079961,6
114813,2016-07-02,4098088260,6
86924,2016-07-02,4138142298,6
94000,2016-07-02,4112412365,6
81736,2016-07-02,4145555097,5.9
72713,2016-07-02,4193444182,3.9
83014,2016-07-02,4072130469,3.9
105226,2016-07-02,4195118155,0.5
142555,2016-07-03,4198243612,9399
123199,2016-07-03,4191395812,8999
87084,2016-07-03,3274416102,6999
82629,2016-07-03,4195865222,6899
51772,2016-07-03,4191348589,6899
161719,2016-07-03,4072328127,5999
101804,2016-07-03,4138795494,5299
152858,2016-07-03,4195573031,4899
91787,2016-07-03,4171784508,4799
127652,2016-07-03,4018183724,4729
107966,2016-07-03,4191573214,4729
88429,2016-07-03,4195598240,3999
80257,2016-07-03,4195474034,3999
69764,2016-07-03,4195583441,3999
139277,2016-07-03,4202560947,3999
63912,2016-07-03,4191400521,3999
135106,2016-07-03,4196305522,3999
121617,2016-07-03,4183130251,3948
112483,2016-07-03,4194035068,3938
152862,2016-07-03,3852621464,3799
143327,2016-07-03,4190322235,3699
114345,2016-07-03,4198254022,3599
147367,2016-07-03,4195718122,3599
77766,2016-07-03,4195581505,3598
158894,2016-07-03,4198229415,3499
92240,2016-07-03,4198511804,3499
59699,2016-07-03,4191774303,3299
101676,2016-07-03,4191310487,3299
59784,2016-07-03,4192585507,3288
127579,2016-07-03,4196527742,3200
67560,2016-07-03,4194361657,3099
154115,2016-07-03,4185451934,3099
62447,2016-07-03,4193153524,3099
100615,2016-07-03,4191691146,2999
76729,2016-07-03,3240354843,2888
126135,2016-07-03,4202572402,2588
71740,2016-07-03,4192135143,2586
148284,2016-07-03,4190158591,2499
84595,2016-07-03,4198309643,2499
103369,2016-07-03,4190109757,2299
143355,2016-07-03,4109081512,2286
73667,2016-07-03,4195911918,2278
98006,2016-07-03,4191421306,2199
76671,2016-07-03,4199104536,1999
75896,2016-07-03,4202598513,1889
81510,2016-07-03,4195217574,1889
140969,2016-07-03,4198038020,1888
87945,2016-07-03,4191909598,1748
118575,2016-07-03,3254474812,1680
109917,2016-07-03,4185198375,1599
116985,2016-07-03,4173945532,1599
112151,2016-07-03,4201900734,1598
66266,2016-07-03,4196761190,1299
64218,2016-07-03,4201285683,1299
97601,2016-07-03,4202745907,1198
79396,2016-07-03,4193217674,1056
52795,2016-07-03,4197103089,999
63089,2016-07-03,4191087670,999
99770,2016-07-03,4191169103,999
157041,2016-07-03,4198272873,945
156119,2016-07-03,4197623286,849
98428,2016-07-03,4202342436,759
151271,2016-07-03,4192746628,699
128202,2016-07-03,4033698468,699
66400,2016-07-03,4191962836,698
137564,2016-07-03,4195514641,668
54653,2016-07-03,4194093154,599
136360,2016-07-03,3552243415,599
150863,2016-07-03,4195906184,598
89729,2016-07-03,4188296166,558
74923,2016-07-03,4197022316,499
160078,2016-07-03,3921130883,488
71226,2016-07-03,4001235979,399
162900,2016-07-03,4161907077,399
122380,2016-07-03,4192665651,398
151614,2016-07-03,4158117362,398
80577,2016-07-03,4191574265,349
56891,2016-07-03,4192250049,321
104756,2016-07-03,4196107456,318
99891,2016-07-03,4202222145,299
115911,2016-07-03,4161904719,299
81647,2016-07-03,4200925119,294
91841,2016-07-03,4194011078,239
149154,2016-07-03,3946658266,239
119613,2016-07-03,4202827426,234
91543,2016-07-03,4192142583,219
127890,2016-07-03,4201135810,208
122906,2016-07-03,4191295811,199
163376,2016-07-03,4193766355,199
112982,2016-07-03,4193149342,199
139320,2016-07-03,4098061975,199
157615,2016-07-03,4197565300,199
115985,2016-07-03,4185198739,198
96617,2016-07-03,4196835446,188
143093,2016-07-03,4198160378,179
113551,2016-07-03,4202266491,169
161417,2016-07-03,4201527249,159
164960,2016-07-03,4190324546,148
125163,2016-07-03,4195571372,139
130233,2016-07-03,3966884984,139
66111,2016-07-03,4200959608,129
88889,2016-07-03,4194458807,128
125383,2016-07-03,4160387168,119
157365,2016-07-03,4198655771,119
100026,2016-07-03,4198216709,118
55604,2016-07-03,4202498329,109
59378,2016-07-03,4138924620,109
57059,2016-07-03,4152040053,109
64515,2016-07-03,4197946922,105
125771,2016-07-03,4202228095,99.9
62330,2016-07-03,4201666137,99.9
129086,2016-07-03,4200115436,99.9
153153,2016-07-03,4185174734,99
101201,2016-07-03,4202535859,99
61775,2016-07-03,4195492546,99
143855,2016-07-03,3803551200,99
136002,2016-07-03,3852952073,99
63649,2016-07-03,4178086667,98
120557,2016-07-03,4188116197,95
129088,2016-07-03,4197761895,89
113911,2016-07-03,4197217102,87
148955,2016-07-03,4201751258,78.9
84354,2016-07-03,4202793022,78
157142,2016-07-03,4197864704,69
143060,2016-07-03,4197139827,69
128218,2016-07-03,4110349643,69
100806,2016-07-03,4168774032,68
163505,2016-07-03,4198992753,59
111685,2016-07-03,4196316829,59
101642,2016-07-03,4195003649,59
140552,2016-07-03,4194488942,59
134076,2016-07-03,4195347931,59
70978,2016-07-03,4191666154,59
56425,2016-07-03,4185172798,59
123487,2016-07-03,3617643215,59
89762,2016-07-03,4193498973,59
69717,2016-07-03,4192353575,59
116271,2016-07-03,4193842688,59
130024,2016-07-03,4164271517,59
96113,2016-07-03,4184234318,55
138967,2016-07-03,4120222207,55
133977,2016-07-03,4082169216,51
130388,2016-07-03,4197485046,49
92035,2016-07-03,4201745490,49
149819,2016-07-03,4194658354,44.9
141107,2016-07-03,4202389423,39.9
112170,2016-07-03,4191465750,39
69923,2016-07-03,4177473287,39
96391,2016-07-03,4200059298,39
122568,2016-07-03,4129707212,39
82107,2016-07-03,4193899440,39
158697,2016-07-03,4198110468,39
99801,2016-07-03,4193986970,38
99531,2016-07-03,4194575455,35
64096,2016-07-03,4192250049,30.5
152356,2016-07-03,4170994715,29.9
70603,2016-07-03,4178083610,29
161510,2016-07-03,4201386163,28
99480,2016-07-03,4110393713,22
159593,2016-07-03,4197220250,21.9
97060,2016-07-03,4108999587,21.6
159120,2016-07-03,4101083775,19.9
54170,2016-07-03,4108577534,19.9
79104,2016-07-03,4199925486,19.9
162183,2016-07-03,4198829617,19.9
119402,2016-07-03,4198136848,19.9
64768,2016-07-03,4202170947,19.9
144869,2016-07-03,4193559358,19.9
76791,2016-07-03,4198811639,19.9
132460,2016-07-03,4197390552,19
102654,2016-07-03,4197485050,19
113858,2016-07-03,4201516335,17.9
119164,2016-07-03,4127272550,17.5
107908,2016-07-03,3979719820,16.6
128372,2016-07-03,4199328894,15
103948,2016-07-03,4200311702,14.9
152625,2016-07-03,4104543123,14.5
130060,2016-07-03,4014253529,13.9
131773,2016-07-03,4104692123,13.9
110864,2016-07-03,4176440188,12.9
107603,2016-07-03,4198258977,12.9
62574,2016-07-03,4106821625,12.9
112100,2016-07-03,3618693496,12.8
156795,2016-07-03,4166337390,12
75063,2016-07-03,4199471646,12
125500,2016-07-03,4107211243,11.9
73964,2016-07-03,4103874929,11.9
135337,2016-07-03,4123399719,11.9
99867,2016-07-03,4115064032,10.9
149209,2016-07-03,4115234879,10.9
84832,2016-07-03,4180049955,9.9
153249,2016-07-03,4195879517,9.9
101703,2016-07-03,3624593614,9.9
154768,2016-07-03,4198537978,9.9
146820,2016-07-03,4109083172,9.9
129855,2016-07-03,4106298136,9.9
139808,2016-07-03,4108155911,9.9
147468,2016-07-03,4108999568,9.9
146596,2016-07-03,4107194594,9.9
79514,2016-07-03,4174748013,9.9
98987,2016-07-03,4196670955,9.9
67784,2016-07-03,4107150694,9.9
94226,2016-07-03,4186316190,9.9
77005,2016-07-03,4192251149,9.9
76467,2016-07-03,4177009852,9.9
121072,2016-07-03,4084563702,9.9
120158,2016-07-03,4192228973,9.9
130483,2016-07-03,4078811336,9.9
78312,2016-07-03,4190045689,9.9
84669,2016-07-03,4151176787,9.9
107698,2016-07-03,4193071713,9.8
113255,2016-07-03,4116903018,9.8
143463,2016-07-03,4191497053,9
144367,2016-07-03,4124896785,9
67464,2016-07-03,4194691812,9
148675,2016-07-03,4030660119,8.9
73242,2016-07-03,4193649703,8.9
85655,2016-07-03,4110867503,8.9
106460,2016-07-03,4181045310,8.9
127096,2016-07-03,4110867504,8.9
80602,2016-07-03,4014423693,8.9
122584,2016-07-03,4117127357,8.6
88852,2016-07-03,4148978021,8.6
148446,2016-07-03,4190587328,8.5
152030,2016-07-03,4144536691,6.9
80959,2016-07-03,4081788479,6.9
123389,2016-07-03,4072477553,6.8
157427,2016-07-03,3960706134,6.8
78872,2016-07-03,4197194554,6.3
140357,2016-07-03,4107343176,6.3
155747,2016-07-03,4100616348,6
152004,2016-07-03,4180492081,6
95975,2016-07-03,4098088222,6
119423,2016-07-03,4192392641,6
91166,2016-07-03,4122582617,6
51224,2016-07-03,4104323410,6
64518,2016-07-03,4096758778,6
151126,2016-07-03,4172041777,5.9
116724,2016-07-03,4193444024,3.9
131254,2016-07-03,4108172309,3.9
78674,2016-07-03,4038379712,0.5
85726,2016-07-03,4202508719,0.5
156556,2016-07-03,4018183724,0.5
153461,2016-07-03,4196379761,0.5
118947,2016-07-04,4196467356,15999
122313,2016-07-04,4123374292,8498
83945,2016-07-04,4199870749,7399
112851,2016-07-04,4200416247,6188
140516,2016-07-04,4194450938,5999
141995,2016-07-04,4199673060,5999
145561,2016-07-04,3525866601,5288
121427,2016-07-04,4175164043,4398
145842,2016-07-04,4195489134,3999
96492,2016-07-04,4195811904,3999
84186,2016-07-04,4198229507,3999
116236,2016-07-04,4202878814,3999
60012,2016-07-04,4190497186,3926
121902,2016-07-04,4194452763,3899
147727,2016-07-04,4140563391,3799
75767,2016-07-04,4180607526,3699
58458,2016-07-04,4202930399,3599
148566,2016-07-04,4202311537,3599
139987,2016-07-04,4190463427,3444
80842,2016-07-04,4188740542,3299
164098,2016-07-04,3910201074,3299
76485,2016-07-04,4190594330,3299
113120,2016-07-04,4199985206,3099
86624,2016-07-04,4173507576,2999
85276,2016-07-04,4200003984,2999
156024,2016-07-04,4194702373,2988
129497,2016-07-04,4194568580,2988
111273,2016-07-04,4194249561,2899
124908,2016-07-04,4191534215,2888
111800,2016-07-04,4191966778,2699
115311,2016-07-04,4193825948,2586
143565,2016-07-04,4199929423,2549
135573,2016-07-04,3616676502,2499
145232,2016-07-04,4140348795,2499
59140,2016-07-04,4202640157,2429
122927,2016-07-04,4201705759,2365
71850,2016-07-04,4197538654,2199
66926,2016-07-04,4193847416,2199
116283,2016-07-04,4197970989,2199
104457,2016-07-04,4195979759,2199
95739,2016-07-04,4197166193,1998
58690,2016-07-04,4148468623,1989
120250,2016-07-04,4194498852,1899
105491,2016-07-04,4203105419,1889
127142,2016-07-04,4190544229,1888
91769,2016-07-04,4114745574,1599
127969,2016-07-04,4099688267,1599
143969,2016-07-04,4113930853,1499
147801,2016-07-04,4191200774,1249
57333,2016-07-04,3789033874,1200
85862,2016-07-04,4202980727,1199
133641,2016-07-04,4198505767,1056
66746,2016-07-04,4194348220,999
82516,2016-07-04,4196704559,999
87112,2016-07-04,4195129537,998
109807,2016-07-04,4202033522,939
157387,2016-07-04,4200525203,849
139519,2016-07-04,4198530587,799
101739,2016-07-04,4195427832,699
122638,2016-07-04,4194715118,699
161517,2016-07-04,4190292938,690
158221,2016-07-04,4104659021,599
129120,2016-07-04,4191418066,499
105830,2016-07-04,4192602818,398
144246,2016-07-04,3550576628,359
137162,2016-07-04,4202382349,329
135437,2016-07-04,4192257523,299
73778,2016-07-04,4129237281,299
117197,2016-07-04,4195863381,299
134082,2016-07-04,4198347100,299
96743,2016-07-04,4197222882,299
156203,2016-07-04,4199909437,289
111662,2016-07-04,3932484449,248
100760,2016-07-04,4190757362,239
108272,2016-07-04,4187439650,229
104668,2016-07-04,4194494805,229
149324,2016-07-04,4192660793,220
57512,2016-07-04,3932217873,199
128308,2016-07-04,4160599552,199
135240,2016-07-04,4195576361,199
133106,2016-07-04,4173141513,199
140313,2016-07-04,4191499860,188
67020,2016-07-04,4084183930,168
82650,2016-07-04,4191761450,159
73140,2016-07-04,3521982701,159
60673,2016-07-04,4191741372,149
103396,2016-07-04,4177876140,149
90419,2016-07-04,4197175794,145
118395,2016-07-04,4198404296,130
71366,2016-07-04,4199403590,129
81406,2016-07-04,4202674855,129
77163,2016-07-04,4201357977,129
88226,2016-07-04,4192048645,129
97646,2016-07-04,4196201943,123
103879,2016-07-04,4196284615,119
134652,2016-07-04,4188938897,119
161657,2016-07-04,4197374694,119
105800,2016-07-04,4199668298,108
91170,2016-07-04,4195662071,105
89290,2016-07-04,4201219143,99.9
143246,2016-07-04,4195945484,99
114934,2016-07-04,4150483264,99
96244,2016-07-04,4193633551,99
141971,2016-07-04,4060292818,99
78190,2016-07-04,4200811635,98
117418,2016-07-04,4151967128,89.9
163975,2016-07-04,4192045696,89
137519,2016-07-04,4184610381,89
55039,2016-07-04,4136841918,89
60788,2016-07-04,4172748708,85
127600,2016-07-04,4180444222,79
64781,2016-07-04,4192472601,79
164522,2016-07-04,4197074336,76
139398,2016-07-04,4192358198,75
92291,2016-07-04,4127809316,69
56883,2016-07-04,4191808894,69
127235,2016-07-04,4200790330,69
134041,2016-07-04,4192252584,69
110548,2016-07-04,4193103870,68
59894,2016-07-04,4151626324,67
123931,2016-07-04,4192814648,65.9
97994,2016-07-04,4191457430,62.9
128965,2016-07-04,4197050843,59
79894,2016-07-04,4192143942,59
157235,2016-07-04,4185199580,59
118396,2016-07-04,4202765349,59
130720,2016-07-04,4189769526,59
106132,2016-07-04,4194573443,59
130778,2016-07-04,4165002796,59
84469,2016-07-04,3941226503,59
123603,2016-07-04,4165781085,59
144863,2016-07-04,4014115063,56
108702,2016-07-04,4184345354,55
54187,2016-07-04,3310910806,49
91968,2016-07-04,4194197427,49
63015,2016-07-04,4199672346,49
86326,2016-07-04,4195718873,49
153486,2016-07-04,4195252187,49
83642,2016-07-04,4190923296,49
56304,2016-07-04,3922732429,42
81347,2016-07-04,4199872433,39.9
141309,2016-07-04,4188383371,39
147369,2016-07-04,4191765365,39
69729,2016-07-04,4186112873,39
159533,2016-07-04,4195479065,39
84252,2016-07-04,3829954121,38
89462,2016-07-04,4178103611,36
67630,2016-07-04,4191554124,30
105007,2016-07-04,4197987249,29.9
57606,2016-07-04,4196029525,29.9
82349,2016-07-04,4192276804,29.9
62233,2016-07-04,4193652345,29
100349,2016-07-04,4098154817,27.9
164465,2016-07-04,4188871175,25.5
58680,2016-07-04,4191494973,24
96008,2016-07-04,3980102419,23.9
92512,2016-07-04,4188275637,23.9
146832,2016-07-04,3316789316,23.9
72557,2016-07-04,4116101364,21.9
80807,2016-07-04,4171258047,21.9
137496,2016-07-04,4190349303,21.9
107699,2016-07-04,4075807866,21.9
72562,2016-07-04,4151933155,21.5
154453,2016-07-04,4199836528,19.9
94701,2016-07-04,4199322739,19.9
138314,2016-07-04,4193795555,19.9
127493,2016-07-04,4199533408,19.9
159130,2016-07-04,4199337962,19.9
133832,2016-07-04,4199324464,19
76195,2016-07-04,4096930259,18.8
132259,2016-07-04,4110393773,18.8
138412,2016-07-04,4120129033,18.2
104642,2016-07-04,4200404387,17.9
124868,2016-07-04,4198404981,16.9
115553,2016-07-04,4122622197,16
158571,2016-07-04,4193955523,14.8
154924,2016-07-04,4142112463,13.9
142457,2016-07-04,4184397385,13.9
79034,2016-07-04,4103874847,13.9
89715,2016-07-04,4194082180,13.9
97650,2016-07-04,4097407066,13.5
113474,2016-07-04,3989166269,13.2
150669,2016-07-04,4106821608,12.9
126863,2016-07-04,4192245152,12.8
71142,2016-07-04,4185010719,12
77783,2016-07-04,4200025050,12
93303,2016-07-04,4113219233,11.9
58705,2016-07-04,4083011717,11.9
133062,2016-07-04,4106273325,11.9
138670,2016-07-04,4109612752,10.9
161226,2016-07-04,4138048488,10.9
107283,2016-07-04,4074541027,10.9
153689,2016-07-04,4176440188,10.6
135742,2016-07-04,4195900206,10
83653,2016-07-04,4112131375,10
129433,2016-07-04,4078880251,9.9
111964,2016-07-04,4117471815,9.9
134565,2016-07-04,4119651397,9.9
111502,2016-07-04,4188675535,9.9
136108,2016-07-04,4081126793,9.9
155162,2016-07-04,4177621682,9.9
81371,2016-07-04,4107150697,9.9
148178,2016-07-04,4107337528,9.9
89609,2016-07-04,4117645390,9.9
125070,2016-07-04,4109467504,9.9
53047,2016-07-04,4104536617,9.9
162863,2016-07-04,4081207707,9.9
129520,2016-07-04,4116201570,9.9
87347,2016-07-04,4078097831,9.9
59626,2016-07-04,4163599916,9.9
116551,2016-07-04,4191705559,9.9
62661,2016-07-04,4081788312,9.9
142639,2016-07-04,3984086081,9.8
61771,2016-07-04,4120387631,9.8
89838,2016-07-04,4199243274,9.8
123841,2016-07-04,4194736594,9
66183,2016-07-04,4191947520,9
88150,2016-07-04,4194502363,9
152939,2016-07-04,4197962554,8.9
157839,2016-07-04,4108657227,8.9
74137,2016-07-04,4197251926,8.8
94302,2016-07-04,4117204019,8.6
111204,2016-07-04,4177961585,7.8
88737,2016-07-04,4122530909,6.9
135844,2016-07-04,4110528929,6.9
160700,2016-07-04,4136677692,6.8
105569,2016-07-04,4109696312,6.8
98082,2016-07-04,4106077802,6.6
132589,2016-07-04,4107164377,6.3
94041,2016-07-04,4177919033,6.3
133221,2016-07-04,4051928858,6.3
