age,gender,income,rfm_score,response
35,1,29020,8.605,1
43,0,43767,8.606,0
43,0,43767,8.606,0
41,0,45340,8.607,0
17,1,39273,8.607,0
33,0,39290,8.608,0
46,1,33561,8.609,0
46,1,33561,8.609,0
46,0,42313,8.612,0
34,1,37700,8.612,1
32,0,37520,8.612,0
32,0,37520,8.612,0
32,1,54791,8.614,0
30,0,69188,8.616,1
35,1,54009,8.616,0
44,1,50642,8.617,0
29,1,42499,8.617,0
31,1,46613,8.618,0
31,1,46613,8.618,0
54,1,47966,8.619,0
41,1,53198,8.62,0
53,0,48031,8.62,0
38,0,30646,8.62,0
38,0,30646,8.62,0
48,1,26824,8.62,0
48,1,26824,8.62,1
41,0,60712,8.621,1
38,1,48032,8.621,0
30,0,37707,8.621,0
30,0,37707,8.621,0
31,1,73074,8.622,1
46,1,55036,8.622,0
22,1,44375,8.622,0
36,0,40293,8.623,0
31,1,18971,8.625,0
44,1,65102,8.626,1
37,1,46631,8.626,1
25,0,42648,8.626,1
25,0,42648,8.626,0
46,0,42483,8.626,1
40,1,37095,8.626,1
40,1,37095,8.626,0
60,0,51523,8.627,0
49,1,35347,8.627,0
33,1,75504,8.63,1
58,1,48000,8.631,0
58,1,48000,8.631,0
34,1,52553,8.632,0
34,1,52553,8.632,0
61,0,51832,8.632,0
54,1,50696,8.632,0
54,1,50696,8.632,0
39,1,38480,8.632,0
48,1,34953,8.632,0
48,1,34953,8.632,0
62,1,31891,8.632,0
62,1,31891,8.632,0
29,1,45066,8.633,0
29,1,45066,8.633,0
29,1,45066,8.633,0
32,0,44665,8.633,0
32,0,44665,8.633,0
29,0,62926,8.634,1
26,1,32295,8.635,0
26,1,32295,8.635,0
74,1,50247,8.636,0
74,1,50247,8.636,0
37,1,50064,8.636,0
37,1,50064,8.636,0
23,0,76925,8.637,1
37,1,50771,8.637,0
20,1,46814,8.637,0
27,1,41842,8.639,0
38,1,42401,8.64,0
18,1,51504,8.641,0
18,1,51504,8.641,0
62,1,55279,8.642,0
39,0,45868,8.644,0
46,0,42120,8.645,0
46,0,42120,8.645,0
29,0,32153,8.645,0
32,1,19864,8.645,0
32,1,48644,8.646,1
32,1,39414,8.646,0
36,0,50881,8.647,0
36,0,50881,8.647,0
38,0,30232,8.647,0
46,0,28331,8.647,0
46,0,41004,8.648,0
32,0,35373,8.648,0
32,0,35373,8.648,0
38,0,45885,8.649,1
48,1,45313,8.649,0
45,0,37568,8.649,0
40,0,37457,8.649,1
57,1,52579,8.652,1
25,0,48059,8.652,0
19,1,45655,8.653,0
57,0,42589,8.653,0
57,0,42589,8.653,0
37,1,42206,8.653,0
41,1,28265,8.653,0
59,0,67874,8.654,1
24,1,44383,8.655,0
35,1,51478,8.656,0
34,0,50150,8.656,0
35,0,46542,8.656,0
35,0,46542,8.656,0
39,0,43036,8.656,1
55,0,41276,8.656,0
55,0,41276,8.656,0
36,0,40943,8.656,0
40,0,36414,8.656,0
37,1,30967,8.656,0
37,1,30967,8.656,0
31,0,37965,8.657,0
31,0,26963,8.657,0
32,1,69306,8.659,1
45,1,54567,8.659,1
45,1,54567,8.659,0
62,0,53821,8.659,1
48,0,46542,8.659,1
48,0,46542,8.659,1
56,0,41975,8.659,1
56,0,41975,8.659,0
52,1,40802,8.659,1
52,1,40802,8.659,0
44,1,39935,8.659,0
42,1,37147,8.659,0
42,1,37147,8.659,0
26,0,32436,8.659,1
26,0,32436,8.659,1
26,0,32436,8.659,0
38,0,45741,8.661,0
48,0,48045,8.662,0
66,1,42159,8.662,0
46,0,40960,8.662,0
36,1,54418,8.663,1
36,1,54418,8.663,0
18,1,47806,8.664,0
39,1,35874,8.666,0
56,1,31876,8.666,0
44,1,29921,8.667,0
64,1,26997,8.668,0
45,1,69967,8.67,1
32,0,38895,8.67,0
42,0,46673,8.671,0
42,0,46673,8.671,0
30,1,49521,8.673,0
39,0,55350,8.678,1
41,1,27622,8.678,0
32,1,42732,8.679,0
32,1,42732,8.679,0
53,0,37998,8.679,0
43,1,39027,8.681,0
48,0,50908,8.682,0
26,1,44413,8.682,0
26,1,44413,8.682,0
69,0,43775,8.682,1
69,0,43775,8.682,0
57,1,42599,8.682,0
57,1,42599,8.682,0
37,1,27011,8.682,0
37,1,27011,8.682,0
57,1,47989,8.683,0
24,1,42398,8.683,0
43,0,41058,8.683,0
43,0,41058,8.683,0
41,0,31962,8.683,0
41,0,31962,8.683,0
31,0,70530,8.684,1
49,0,70074,8.684,1
33,0,37268,8.684,0
29,0,44352,8.685,0
45,1,41060,8.685,0
45,1,41060,8.685,0
30,1,32295,8.685,0
30,1,32295,8.685,0
44,0,49920,8.686,0
57,0,47155,8.686,0
37,1,40890,8.686,0
37,1,40890,8.686,0
46,0,35096,8.686,0
34,0,50970,8.687,0
34,0,50970,8.687,0
47,1,48023,8.687,0
47,1,48023,8.687,0
40,1,41312,8.687,0
36,1,32206,8.688,0
36,1,32206,8.688,0
41,0,41021,8.691,0
41,0,41021,8.691,0
26,0,75530,8.692,1
36,1,67575,8.692,1
73,0,65261,8.692,1
57,1,61303,8.692,1
17,1,44406,8.692,1
17,1,44406,8.692,0
42,0,44015,8.692,0
42,0,44015,8.692,0
54,0,33932,8.692,0
38,1,30096,8.692,1
38,1,30096,8.692,0
24,0,26119,8.692,0
28,0,55274,8.693,1
28,0,55274,8.693,0
50,1,31935,8.693,1
51,1,48525,8.694,0
39,0,31535,8.695,0
47,1,31338,8.695,0
47,1,31338,8.695,0
38,0,61345,8.696,1
37,0,44751,8.696,0
37,0,44751,8.696,0
38,0,31970,8.696,0
38,0,31970,8.696,0
29,0,21834,8.696,0
26,0,61665,8.698,1
26,1,71100,8.699,1
51,1,67562,8.699,1
48,0,51503,8.699,0
41,0,33733,8.699,0
41,0,33733,8.699,0
27,1,50223,8.701,0
52,1,26057,8.701,0
37,0,42572,8.702,1
48,1,52463,8.705,0
46,1,49208,8.705,0
34,1,51113,8.706,0
27,1,47995,8.706,0
41,0,38005,8.706,0
28,0,14783,8.707,0
58,0,65229,8.708,1
67,0,44441,8.709,0
67,0,44441,8.709,0
52,0,41954,8.709,0
22,0,65130,8.71,1
59,0,19856,8.711,0
55,1,50806,8.712,0
27,1,41623,8.712,0
46,0,52567,8.714,0
30,1,33894,8.714,0
30,1,33894,8.714,0
40,1,43333,8.715,0
27,0,48612,8.716,0
36,0,42402,8.716,0
36,0,42402,8.716,0
38,1,41328,8.716,0
49,1,38142,8.716,1
49,1,38142,8.716,0
64,0,35360,8.716,0
55,0,29835,8.716,0
36,1,29097,8.716,0
36,1,29097,8.716,0
46,1,50247,8.717,0
29,1,47042,8.717,0
58,1,41025,8.718,0
25,1,26470,8.718,0
52,1,42536,8.719,0
52,1,42536,8.719,0
39,0,49815,8.72,1
39,0,49815,8.72,0
28,0,51287,8.721,0
36,0,42436,8.721,0
48,1,46585,8.722,0
29,0,43172,8.722,0
29,0,43172,8.722,0
29,0,43172,8.722,0
34,1,39881,8.722,0
34,1,39881,8.722,0
50,0,35300,8.724,0
50,0,35300,8.724,0
48,0,44352,8.725,0
62,1,25208,8.725,0
23,1,48475,8.726,1
23,1,48475,8.726,0
40,1,37495,8.726,1
36,0,22851,8.726,1
36,0,22851,8.726,0
36,0,22851,8.726,0
42,0,33925,8.727,0
60,0,46929,8.729,0
60,0,46929,8.729,0
38,1,45490,8.729,0
38,1,45490,8.729,0
93,1,41327,8.729,0
67,0,40935,8.729,0
67,0,40935,8.729,0
41,1,38861,8.729,0
41,1,38861,8.729,0
56,1,33705,8.729,0
47,0,28245,8.729,0
59,0,20455,8.729,1
38,1,52243,8.731,0
38,1,52243,8.731,0
50,0,54912,8.732,0
50,0,54912,8.732,0
11,0,46563,8.732,0
11,0,46563,8.732,0
53,0,37861,8.732,0
53,0,37861,8.732,0
52,0,33082,8.732,0
24,0,73223,8.733,1
38,0,46607,8.735,0
42,1,31952,8.735,0
30,0,52541,8.736,0
52,0,55273,8.739,0
42,0,29825,8.739,1
42,0,29825,8.739,0
37,0,40352,8.74,0
35,0,44367,8.741,0
35,0,44367,8.741,0
36,0,54567,8.742,0
56,0,35150,8.742,0
56,0,35150,8.742,0
28,0,55285,8.746,0
25,0,46591,8.746,1
47,1,42697,8.746,0
36,0,38154,8.746,0
20,1,34778,8.746,0
46,0,51321,8.748,0
39,0,47971,8.748,0
39,0,47971,8.748,0
39,0,47971,8.748,0
60,0,42705,8.749,0
60,0,42705,8.749,0
54,1,40966,8.749,0
39,1,18573,8.75,1
55,1,41983,8.751,0
55,1,41983,8.751,0
40,0,68363,8.752,1
35,1,48025,8.752,0
28,1,27013,8.752,0
28,1,27013,8.752,0
57,1,31558,8.754,0
57,1,31558,8.754,0
29,0,51409,8.756,0
29,0,51409,8.756,0
37,0,48025,8.756,0
37,0,48025,8.756,0
39,1,54420,8.757,0
39,1,54420,8.757,0
25,0,65743,8.759,1
28,1,64641,8.759,1
49,0,50192,8.759,1
36,0,48220,8.759,1
32,0,46609,8.759,1
50,0,44688,8.759,0
30,0,41293,8.759,0
30,0,41293,8.759,0
32,1,41074,8.759,0
32,1,41074,8.759,0
58,1,38395,8.759,1
50,1,68034,8.76,1
41,0,53431,8.762,1
39,1,40233,8.762,0
39,1,40233,8.762,0
43,0,35269,8.762,0
33,1,39340,8.763,0
33,1,39340,8.763,0
51,0,74121,8.764,1
27,0,52740,8.766,0
27,0,52740,8.766,0
46,1,51891,8.766,0
39,0,48570,8.766,0
39,0,48570,8.766,0
47,1,61844,8.767,1
47,1,51183,8.767,0
51,0,47968,8.767,0
51,0,47968,8.767,0
40,0,38751,8.767,0
40,0,38751,8.767,0
41,1,51884,8.768,1
36,1,40991,8.768,0
36,1,40991,8.768,0
32,0,35256,8.768,0
38,0,31258,8.768,0
41,1,40986,8.769,1
38,0,42024,8.77,0
39,1,37745,8.77,0
43,0,58667,8.772,1
41,0,69258,8.774,1
44,0,56729,8.775,1
38,0,42654,8.775,1
38,0,42654,8.775,0
33,1,48025,8.776,0
35,0,42341,8.776,0
44,0,54616,8.777,0
44,0,54616,8.777,0
59,0,70684,8.778,1
37,1,52552,8.779,0
50,0,30312,8.779,0
50,0,30312,8.779,0
39,1,25769,8.779,0
39,1,25769,8.779,0
48,1,53584,8.782,0
28,1,36669,8.782,0
30,1,19933,8.782,0
17,1,50905,8.783,0
22,0,46578,8.783,0
37,0,45407,8.783,0
36,1,55624,8.786,1
39,0,41002,8.786,0
39,0,41002,8.786,0
37,1,35890,8.786,1
44,1,32232,8.786,0
44,1,32232,8.786,0
39,1,38183,8.789,0
39,1,38183,8.789,0
29,1,37518,8.789,0
29,1,37518,8.789,0
44,1,52358,8.791,0
44,1,52358,8.791,0
43,1,50967,8.791,0
43,1,50967,8.791,0
42,0,59111,8.792,1
17,1,54449,8.792,1
30,0,50063,8.792,1
30,0,50063,8.792,0
50,1,38461,8.792,1
41,0,37971,8.792,0
41,0,37971,8.792,0
40,0,65031,8.793,1
41,0,33938,8.794,0
41,0,33938,8.794,0
41,0,33938,8.794,0
22,0,32224,8.794,0
39,0,53421,8.795,0
32,1,53390,8.796,0
19,0,48539,8.796,0
19,0,48539,8.796,0
20,0,46623,8.796,0
32,0,19864,8.796,1
62,1,67680,8.797,1
55,1,35320,8.797,0
55,1,35320,8.797,0
31,0,54865,8.799,1
31,0,54030,8.799,1
31,0,54030,8.799,0
41,1,38507,8.799,0
28,0,33270,8.799,0
28,0,33270,8.799,0
14,1,26272,8.801,0
14,1,26272,8.801,0
14,1,26272,8.801,0
32,0,51948,8.802,0
20,0,46573,8.802,1
36,0,42683,8.802,0
36,0,42683,8.802,0
43,1,19914,8.802,0
46,1,31893,8.803,0
26,0,52848,8.804,1
26,0,52848,8.804,0
51,0,41572,8.805,0
51,0,41572,8.805,0
37,1,41364,8.805,1
37,1,41364,8.805,0
43,1,41208,8.806,0
71,0,45743,8.807,0
35,0,27001,8.81,0
36,1,33683,8.811,0
36,1,33683,8.811,0
40,1,32715,8.811,0
65,1,48000,8.812,0
23,0,61314,8.813,1
52,0,23279,8.815,0
45,0,50643,8.816,0
45,0,50643,8.816,0
45,0,43833,8.816,0
45,0,43833,8.816,0
41,1,41052,8.816,0
17,1,35945,8.816,0
47,0,46602,8.817,0
47,0,35900,8.817,0
42,0,52503,8.818,0
42,0,52503,8.818,0
14,0,50065,8.819,1
55,0,48965,8.819,0
53,0,39860,8.819,0
53,0,39860,8.819,0
25,0,55273,8.82,0
25,0,55273,8.82,0
49,0,50216,8.82,0
71,1,35258,8.82,0
38,1,51009,8.821,0
38,1,51009,8.821,0
27,1,32911,8.821,0
27,1,32911,8.821,0
19,0,29898,8.821,0
41,1,28516,8.821,0
45,0,26101,8.821,0
33,1,54619,8.822,0
33,1,54619,8.822,0
47,0,47053,8.822,0
53,0,42714,8.822,0
53,0,42714,8.822,0
46,0,28966,8.822,0
46,0,28966,8.822,0
45,1,38152,8.824,0
45,1,38152,8.824,0
46,0,59702,8.825,1
50,1,34976,8.825,0
36,1,76851,8.826,1
34,0,74965,8.826,1
47,0,67577,8.826,1
32,0,41319,8.826,0
38,0,32626,8.826,0
38,0,32626,8.826,0
38,0,32626,8.826,0
21,1,17932,8.826,1
27,0,65035,8.827,1
44,1,51091,8.829,1
44,1,51091,8.829,0
47,0,47988,8.829,1
43,1,54253,8.832,1
31,0,46047,8.832,0
51,0,45447,8.832,0
38,1,44769,8.832,0
36,0,42028,8.832,0
37,0,39434,8.832,0
33,0,32178,8.832,0
43,0,30981,8.832,0
50,0,33144,8.834,0
52,0,54883,8.838,0
52,0,54883,8.838,0
52,0,54883,8.838,0
47,1,74121,8.84,1
34,0,32213,8.84,0
46,1,47026,8.841,1
48,0,38897,8.841,0
19,0,26233,8.845,0
42,0,68043,8.846,1
21,1,48647,8.846,0
21,1,48647,8.846,0
39,0,46922,8.846,0
20,0,47396,8.849,0
46,1,46578,8.849,1
52,1,40407,8.849,0
48,1,40344,8.849,0
33,0,29043,8.849,0
41,1,28316,8.849,0
33,1,47792,8.85,0
33,1,47792,8.85,0
34,1,24433,8.85,0
34,1,24433,8.85,0
49,1,54764,8.851,0
49,1,54764,8.851,0
53,1,51331,8.852,0
33,1,40870,8.852,0
33,1,40870,8.852,0
48,1,29061,8.856,0
39,0,46547,8.857,0
39,0,46547,8.857,0
46,1,33289,8.857,0
57,0,69742,8.859,1
18,0,69227,8.859,1
43,1,51042,8.859,1
43,1,51042,8.859,0
40,0,41300,8.861,0
44,1,37854,8.865,0
34,0,70350,8.866,1
38,0,60305,8.866,1
25,1,51678,8.866,0
25,1,51678,8.866,0
30,0,49351,8.866,0
36,1,48743,8.866,0
49,1,48028,8.866,0
53,1,42241,8.866,0
44,0,42154,8.866,0
53,0,41114,8.866,0
53,0,41114,8.866,0
32,1,39867,8.866,1
47,1,28285,8.866,0
65,0,38250,8.867,0
65,0,38250,8.867,0
37,0,35404,8.869,0
37,0,35404,8.869,0
37,0,35404,8.869,0
23,0,31547,8.87,0
23,0,31547,8.87,0
45,0,52805,8.871,0
45,0,52805,8.871,0
20,0,61275,8.872,1
49,1,31988,8.872,0
38,0,38248,8.873,0
38,0,38248,8.873,0
40,1,52028,8.874,0
27,0,37078,8.876,0
27,0,37078,8.876,0
40,1,55602,8.879,0
46,1,41258,8.881,0
33,0,40262,8.881,0
20,1,55535,8.882,1
20,1,55535,8.882,0
47,1,53804,8.882,0
47,1,53804,8.882,0
24,0,50724,8.882,0
24,0,50724,8.882,0
24,1,39787,8.882,0
24,1,39787,8.882,0
37,0,38475,8.882,1
43,1,36564,8.882,0
41,1,32233,8.882,0
27,1,35412,8.883,0
27,1,35412,8.883,0
40,0,34960,8.883,0
40,0,34960,8.883,0
27,1,65099,8.885,1
37,0,63782,8.885,1
34,0,41813,8.886,0
48,1,54995,8.889,0
48,1,54995,8.889,0
48,1,40390,8.889,1
48,1,40390,8.889,0
37,1,32382,8.891,0
37,1,32382,8.891,0
60,1,52580,8.892,1
32,1,46627,8.892,0
52,1,45445,8.892,0
52,1,45445,8.892,0
34,0,28252,8.892,1
34,0,28252,8.892,0
34,0,28252,8.892,0
25,0,62120,8.893,1
19,1,38019,8.893,0
44,0,20669,8.895,0
44,0,20669,8.895,0
53,1,19914,8.895,0
53,1,19914,8.895,0
44,1,37215,8.897,0
44,1,37215,8.897,0
37,1,55524,8.899,0
64,1,48558,8.899,0
30,0,46805,8.899,0
30,0,37066,8.899,0
38,0,35426,8.899,0
48,0,35353,8.899,0
26,0,28289,8.899,0
40,1,26102,8.901,0
39,1,55342,8.902,0
39,1,55342,8.902,0
35,1,53969,8.902,0
44,0,52564,8.902,0
38,0,45639,8.902,0
38,0,45639,8.902,0
24,0,42664,8.902,0
36,0,35000,8.906,0
41,0,45686,8.907,0
38,1,44445,8.909,0
38,1,44445,8.909,0
26,1,33091,8.909,0
26,1,33091,8.909,0
54,0,29776,8.91,0
43,1,23959,8.911,0
43,1,23959,8.911,0
25,1,35387,8.912,0
25,1,35387,8.912,0
43,0,33830,8.912,0
38,0,54258,8.916,1
47,1,52418,8.916,1
31,0,44420,8.916,1
39,1,41317,8.916,0
43,0,40960,8.916,0
43,0,40960,8.916,0
73,0,29868,8.916,0
41,0,52534,8.919,0
41,0,52534,8.919,0
59,0,59682,8.92,1
23,0,59729,8.921,1
39,0,42631,8.921,0
62,0,29996,8.921,0
48,1,55303,8.922,0
48,1,55303,8.922,0
27,0,49223,8.922,0
27,0,49223,8.922,0
39,1,48245,8.922,0
39,1,48245,8.922,0
47,1,41114,8.922,0
37,1,29903,8.922,0
68,0,31588,8.924,0
68,0,31588,8.924,0
35,0,40295,8.925,0
25,1,75501,8.926,1
45,0,55975,8.926,1
34,1,53325,8.926,0
34,1,53325,8.926,0
31,0,53230,8.926,0
31,0,53230,8.926,0
37,1,51675,8.926,0
48,1,39860,8.926,0
41,1,44186,8.927,0
32,0,35370,8.929,0
32,0,35370,8.929,0
72,1,57689,8.931,1
43,0,53458,8.931,0
43,0,53458,8.931,0
32,1,55479,8.932,0
32,1,55479,8.932,0
20,1,47056,8.932,0
20,1,47056,8.932,0
42,1,44445,8.932,0
64,0,40990,8.932,0
32,1,35519,8.932,0
32,1,35519,8.932,0
48,0,33932,8.932,0
37,1,62130,8.935,1
25,0,44431,8.936,0
25,0,44431,8.936,0
61,1,44013,8.936,0
28,1,22882,8.936,0
50,0,17761,8.936,1
42,1,50553,8.937,0
42,1,50553,8.937,0
42,0,41292,8.937,0
42,0,41292,8.937,0
45,1,20590,8.937,0
48,1,47172,8.939,0
48,1,47172,8.939,0
32,1,47119,8.939,1
32,1,47119,8.939,0
47,1,28770,8.941,0
47,1,28770,8.941,0
12,0,54321,8.942,0
38,1,40954,8.943,0
38,1,40954,8.943,0
18,1,40240,8.943,1
39,0,44759,8.945,0
39,0,44759,8.945,0
36,0,38920,8.945,0
36,0,38920,8.945,0
52,0,40724,8.946,0
40,1,24777,8.948,1
41,1,56032,8.949,1
44,1,44992,8.949,0
31,1,32250,8.95,0
31,1,32250,8.95,0
38,0,42412,8.952,0
43,1,34800,8.952,1
58,0,54407,8.953,0
31,1,49803,8.953,0
35,0,54926,8.955,0
35,0,54926,8.955,0
30,0,42710,8.956,0
64,0,40863,8.956,0
64,0,40863,8.956,0
47,1,53470,8.957,0
67,1,17416,8.957,0
67,1,17416,8.957,0
38,0,43281,8.959,1
52,1,41036,8.959,0
42,1,34325,8.959,1
42,1,34325,8.959,0
28,1,30959,8.959,0
30,0,45998,8.96,0
43,1,26788,8.962,0
43,1,26788,8.962,1
45,1,49693,8.963,0
69,0,28680,8.963,0
65,1,45067,8.964,0
35,0,46623,8.966,0
35,0,46623,8.966,0
24,0,42633,8.966,0
26,1,32513,8.966,0
25,1,31298,8.966,0
39,0,39857,8.967,0
53,1,38015,8.967,0
53,1,38015,8.967,0
53,1,38015,8.967,0
41,0,30102,8.968,0
41,0,30102,8.968,0
47,0,40283,8.969,0
22,0,30024,8.969,0
26,0,23110,8.969,0
26,0,23110,8.969,0
26,0,23110,8.969,0
18,1,26127,8.972,1
67,0,42664,8.973,0
67,0,42664,8.973,0
52,0,27746,8.973,0
40,0,50879,8.974,0
48,1,21401,8.975,0
48,1,21401,8.975,0
44,1,30637,8.976,0
40,1,22915,8.976,0
40,1,22915,8.976,0
51,0,38117,8.978,0
81,1,35080,8.978,0
81,1,35080,8.978,0
53,0,20187,8.978,0
41,0,65848,8.979,1
32,0,41139,8.979,0
32,0,41139,8.979,0
50,0,69640,8.982,1
33,0,51111,8.982,0
33,0,51111,8.982,0
41,1,27007,8.982,0
37,1,17774,8.982,0
51,0,33445,8.983,0
51,0,33445,8.983,0
51,0,33445,8.983,0
38,1,55252,8.984,1
38,1,55252,8.984,0
57,0,44373,8.985,0
39,1,46059,8.986,0
39,1,46059,8.986,0
19,1,42425,8.986,0
48,0,35070,8.986,0
48,0,35070,8.986,0
35,1,70781,8.987,1
48,0,40603,8.987,1
48,0,40603,8.987,0
40,0,36707,8.987,0
40,0,36707,8.987,0
40,1,41103,8.988,0
40,1,41103,8.988,0
25,1,70862,8.989,1
47,0,50871,8.989,0
46,1,26472,8.989,0
46,1,26472,8.989,0
28,0,22917,8.99,0
37,0,45357,8.991,0
21,1,43304,8.991,0
51,1,74052,8.992,1
44,1,69887,8.992,1
55,1,46113,8.992,0
55,1,46113,8.992,0
47,1,32182,8.992,0
28,0,28171,8.992,0
28,0,28171,8.992,0
21,0,26786,8.992,1
56,0,40296,8.994,0
56,0,40296,8.994,0
42,0,55316,8.996,0
42,0,55316,8.996,0
51,1,54578,8.996,1
51,1,54578,8.996,0
37,1,40951,8.996,0
34,0,39837,8.996,0
34,0,39837,8.996,0
47,0,65052,8.998,1
25,0,67568,8.999,1
37,0,29322,8.999,0
48,0,55333,9.001,0
41,1,50073,9.001,0
36,1,38099,9.001,0
41,0,70394,9.002,1
45,1,58374,9.002,1
34,1,50814,9.005,0
31,0,25647,9.006,0
23,0,22882,9.007,0
57,1,30148,9.008,1
57,1,30148,9.008,0
30,0,26457,9.009,0
45,0,38531,9.011,0
45,0,38531,9.011,0
35,1,31330,9.012,0
35,1,31330,9.012,0
36,0,48556,9.014,0
36,0,48556,9.014,0
32,1,55648,9.016,0
32,1,55648,9.016,0
39,1,52846,9.016,1
53,0,60341,9.017,1
25,1,44441,9.017,0
44,1,42578,9.017,0
44,1,42578,9.017,0
44,1,42578,9.017,0
70,0,31467,9.017,0
70,0,31467,9.017,0
49,0,46661,9.018,0
42,0,39762,9.018,0
50,1,38016,9.019,0
40,0,35339,9.019,0
58,0,27290,9.019,0
58,0,27290,9.019,0
19,0,34996,9.02,0
19,0,34996,9.02,0
24,0,24088,9.02,0
26,1,43233,9.021,0
26,1,43233,9.021,0
52,1,70292,9.022,1
47,0,41057,9.023,0
48,0,54865,9.024,0
34,1,74954,9.026,1
35,0,71133,9.026,1
19,1,70310,9.026,1
18,1,61670,9.026,1
42,1,50171,9.026,1
30,0,46070,9.026,1
30,0,46070,9.026,0
29,0,35889,9.026,1
27,1,23054,9.026,0
27,1,23054,9.026,0
27,1,23054,9.026,0
48,0,29431,9.028,0
50,0,46626,9.031,0
50,0,46626,9.031,0
37,0,54882,9.032,0
37,0,54882,9.032,0
42,1,54434,9.032,1
34,0,42630,9.032,0
29,1,36742,9.032,0
31,1,28283,9.032,0
31,1,28283,9.032,0
29,1,26090,9.032,0
29,1,26090,9.032,0
42,0,32365,9.033,0
26,0,42736,9.035,0
30,0,51485,9.039,0
44,0,45393,9.039,0
45,0,54404,9.041,0
45,0,54404,9.041,0
20,0,26125,9.041,0
70,1,29407,9.045,0
46,1,44724,9.046,0
41,0,54625,9.049,0
41,0,54625,9.049,0
13,1,46070,9.049,0
28,0,41121,9.049,0
26,0,26144,9.049,0
28,0,47411,9.05,0
73,1,54819,9.053,0
35,0,42721,9.055,0
33,1,28292,9.055,0
42,0,55252,9.056,0
42,0,55252,9.056,0
46,0,53049,9.056,0
47,1,51478,9.056,0
34,1,49807,9.056,0
34,1,49807,9.056,0
36,1,44669,9.056,0
36,1,44669,9.056,0
27,0,19914,9.057,0
49,0,48007,9.058,0
36,0,54377,9.059,0
36,0,54377,9.059,0
33,0,37546,9.059,1
45,1,32306,9.059,0
46,0,54897,9.06,0
47,0,35924,9.061,0
15,0,51686,9.063,0
15,0,51686,9.063,0
22,1,36450,9.065,0
21,1,35433,9.065,0
21,1,35433,9.065,0
64,1,50127,9.066,0
64,1,50127,9.066,0
50,1,27023,9.066,0
50,1,27023,9.066,0
25,0,46623,9.067,0
25,0,46623,9.067,0
37,0,29913,9.067,0
33,0,50983,9.068,0
30,0,54085,9.069,0
56,1,28265,9.069,0
39,0,67968,9.071,1
40,0,30983,9.074,0
40,0,30983,9.074,0
68,0,41991,9.075,0
50,0,30546,9.075,0
50,0,30546,9.075,0
20,1,26422,9.076,0
45,0,45244,9.078,0
45,0,45244,9.078,0
45,0,45244,9.078,0
56,0,35942,9.078,0
38,0,30029,9.079,0
69,1,44670,9.081,0
33,1,56195,9.082,1
61,1,46630,9.082,0
46,0,46604,9.082,0
38,1,45402,9.082,0
38,1,45402,9.082,0
33,0,43938,9.082,0
33,0,43938,9.082,0
42,1,35004,9.082,0
67,0,67956,9.085,1
38,1,42032,9.086,1
38,1,42032,9.086,0
37,0,43328,9.088,0
37,0,43328,9.088,0
33,0,49678,9.089,0
33,0,49678,9.089,0
37,0,46078,9.089,0
37,0,46078,9.089,0
47,1,33737,9.089,0
47,1,33737,9.089,0
17,0,42372,9.091,0
49,0,71539,9.092,1
46,0,65301,9.092,1
38,1,46474,9.092,0
62,1,55307,9.093,0
39,0,32534,9.093,0
39,0,32534,9.093,0
37,1,67520,9.096,1
66,1,42289,9.096,0
66,1,42289,9.096,0
30,1,47989,9.097,0
45,1,50694,9.098,1
31,1,39024,9.098,0
31,1,39024,9.098,0
66,0,50159,9.099,0
66,0,50159,9.099,0
42,1,38930,9.099,1
42,1,38930,9.099,0
41,1,37568,9.099,0
18,1,50788,9.102,0
66,1,48021,9.102,0
66,1,48021,9.102,0
66,1,48021,9.102,0
19,0,66433,9.103,1
18,1,51171,9.103,0
18,1,51171,9.103,0
24,0,42503,9.105,0
36,1,70162,9.109,1
41,0,48050,9.109,0
18,1,50975,9.111,0
18,1,50975,9.111,0
37,0,49181,9.111,0
37,0,49181,9.111,0
37,0,49181,9.111,0
43,0,23874,9.111,0
30,0,30957,9.112,0
47,1,32528,9.114,0
47,1,32528,9.114,0
45,0,67975,9.116,1
39,0,38040,9.116,0
39,0,38040,9.116,0
39,0,38040,9.116,0
40,1,35382,9.116,0
43,0,33267,9.116,0
75,0,47400,9.117,0
36,0,74963,9.119,1
41,0,46827,9.119,0
50,0,25611,9.119,0
35,1,55917,9.121,1
50,0,40343,9.122,1
50,0,40343,9.122,0
19,0,35134,9.122,0
36,1,51664,9.124,0
36,1,51664,9.124,0
58,0,70944,9.126,1
45,1,42224,9.126,1
45,1,42224,9.126,0
37,0,30735,9.126,1
55,0,51129,9.127,0
59,0,45434,9.127,0
59,0,45434,9.127,0
42,1,37927,9.127,1
42,1,37927,9.127,0
32,1,53398,9.128,0
32,1,53398,9.128,0
63,0,42072,9.129,0
63,0,42072,9.129,0
44,0,32905,9.129,0
31,0,51273,9.13,0
28,0,47021,9.131,0
50,0,50904,9.132,0
50,0,50904,9.132,0
50,0,50904,9.132,0
37,0,41123,9.132,0
37,0,41123,9.132,0
29,0,31988,9.132,0
65,0,30012,9.132,0
40,1,36595,9.133,0
40,1,36595,9.133,0
44,0,55387,9.135,0
29,1,33609,9.135,1
39,1,26173,9.135,0
34,0,47962,9.136,1
52,1,38400,9.137,0
38,0,48645,9.138,0
34,0,39859,9.139,0
34,0,39859,9.139,0
24,1,30088,9.139,0
