hospitalAddress,hospitalDesc,hospitalName,hospitalSize
,,,
医院所在地：浙江-宁波,"西医外科,中医内科",宁波市象山县晓塘乡卫生院,公立医院 50~200人人
,,,
医院所在地：浙江-嘉兴,"供应室护士（常熟）,输液护士（常熟）,护士（常熟机构）,市场专员/经理,药剂师,检验医生,咨询顾问/主管,护士,护士长,助理医师,全科医生,种植医生,种植主任,正畸医生,正畸主任,中方院长",嘉兴牙博士口腔门诊部,其他 200~500人人
,,,
医院所在地：浙江-温州,"临床各科医生,护士长,经颅多普勒技师,放射医师,临床医师,彩超医师,护士",温州美生健康医院,私立医院 200~500人人
,,,
医院所在地：重庆-黔江区,"人事干事,康复治疗师,儿科医师,财务人员,泌外科医师,超声医师,临床医生",重庆市黔江民族医院,私立医院 500~1000人人
,,,
医院所在地：天津-西青区,"检验技术员,医学业务代表（天津滨海、宝坻蓟县、武清）,医学业务代表（廊坊）,医学业务代表,标本技术员,外勤服务代表,诊断支持代表,临床医生,检验技术员",天津金域医学检验所,医疗集团 50~200人人
,,,
医院所在地：云南-玉溪,"医学美容技术,临床药学（药剂师）,皮肤性病临床医生",玉溪联元医院,专科医院 50~200人人
,,,
医院所在地：江苏-宿迁,"护理,康复治疗师,针灸推拿,超声科,医学影像科,医学检验科,肿瘤外科,泌尿外科,胸外科,神经外科,普外科,骨科,重症监护,妇科,产科,儿科医师,肿瘤内科,肾内科,内分泌科,神经内科,心内科,呼吸内科,中西医结合专业医师,消化内科",宿迁市中西医结合医院,私立医院 200~500人人
,,,
医院所在地：河北-石家庄,"河北友爱医院营销人员,针灸推拿,超声科医师,国金药业有限责任公司总经理 ,后勤保障部主任,办公室主任,人力资源部主任,河北平安健康家园有限公司保健部主任,河北平安健康家园有限公司健身部主任,临床医师,医院学科带头人,医院院长、副院长,咨询医师,研发员,市场部业务员,眼科医师,临床监察员,儿科医师,妇产科医师,整形医师,临床护士,外科医师,心理睡眠医师,康复科主管,急诊科医师,医疗器械主管,放射科主任,核医学部主任,血液科医师,肿瘤科医师,麻醉医师,心内科主治医师,心内科主任",石家庄平安医院,私立医院 500~1000人人
,,,
医院所在地：湖北-黄冈,"护士,检验技师,放射医师,B超技师,住院医师,胃镜医师,外科医生,中西医内科医师",湖北黄冈浠水保康医院,私立医院 50~200人人
,,,
医院所在地：广东-广州,"执业中医师,药房,护士,内科医师",广州安泰中医门诊部,社区服务 少于50人人
,,,
医院所在地：江苏-南通,"营销总监,前台,导医,麻醉师,美容中医师,护士,美容牙科医生,美容皮肤科主诊医师,美容外科主诊医师","	 如皋施尔美医疗美容门诊部",其他 少于50人人
,,,
医院所在地：安徽-安庆,"护理工作人员,护理,康复治疗师（士）,临床医生,麻醉医生,妇产科住院医生,妇产科主治医生,泌尿外科,B超医师,护士/导医,心电图医生,口腔科,妇科医生,网络推广,护士,生活护士",安庆秉风医院,私立医院 200~500人人
,,,
医院所在地：北京-丰台,"针灸师,老中医师,医院网络咨询人员(女),门诊部主管,中医美容师(女),执业中医师(女)",北京京城岐黄国医馆中医诊所丰台中医门诊部,其他 50~200人人
,,,
医院所在地：浙江,"全科医生,中医推拿、针灸科对外合作,临床医生,针灸推拿,B超医生,结石医生,网络男科妇科咨询员,转诊业务员,收费人员,药剂师（士）,男外科助理,妇科治疗护士,男外科医生,中医科执业医师,妇科执业医师",上海毅康医疗投资有限公司 ,医疗集团 500~1000人人
,,,
医院所在地：湖北-武汉,"检验科医生,皮肤科医师,中医科医师,麻醉科医师,急诊科医师,骨科医师,口腔科医师  ,五官科医师   ,眼科医师,儿科医师   ,超声医师,放射医师   ,外科医师,妇产科医师   ,内科医师",武汉市第十三医院,其他 200~500人人
,,,
医院所在地：江苏-南京,"各学科博士研究生常年招聘,麻醉科医师,皮肤科副主任医师及以上,核医学科副主任医师及以上,影像科副主任医师及以上,ICU副主任医师及以上,急诊病房副主任医师及以上,心血管内科医师,心内科主任医师,消化内科学科带头人,普外科医师,肾内科学科带头人,新生儿科学科带头人,儿科学科带头人,妇产科学科带头人,心胸外科带头人,口腔科学科带头人,急招病理科主任",南京市江宁医院,公立医院 1000人以上人
,,,
医院所在地：湖南-长沙,"行政人力资源主管,医院收费员/收银员,会计,院办人力资源科主任,麻醉医生,采购主管,咨询主管,网络推广主管,网络推广,网络部总监,仓库管理员（药品）,院办干事/行政人力资源专员/人事专员,门诊/住院部医助,广东潮州产科护士,导医,采购专员（药品）,门诊妇科手术医生,护士,PHP程序员/网站程序员,网站编辑/网络编辑,会计,竞价专员,文案策划,平面设计师,B超医师,网络/电话咨询医生,企划总监,市场部主任,经营主任,检验科医生,药剂师,会计,行政人力资源专员,妇科门诊手术医生,网页设计/美工,中医妇科医生,妇科住院医生",上海健神投资管理有限公司湖南分部,医疗集团 1000人以上人
,,,
医院所在地：安徽-合肥,"诚聘麻醉医生,ICU医生,外科医生,内科医生,诚聘影像科医生,诚聘骨伤科医生",安徽济民肿瘤医院,私立医院 200~500人人
,,,
医院所在地：浙江-温州,中医师,温州市生门中医诊所,私立医院 少于50人人
,,,
医院所在地：广东-佛山,口腔医师,佛山市禅城区向阳医院(口腔医院),公立医院 200~500人人
,,,
医院所在地：广东-深圳,"引导式教育康复培训生,儿童言语治疗师ST5名",深圳市罗湖区雅博儿童康复服务中心,社区服务 50~200人人
,,,
医院所在地：四川-成都,"内科医生,医保专员,泌尿外科主治医师",温江海峡医院,私立医院 50~200人人
,,,
医院所在地：河南-郑州,"推拿科业务骨干医师,病理科业务骨干医师,胃镜科业务骨干医师,影像科业务骨干医师,麻醉科业务骨干医师,针灸科业务骨干医师,康复科业务骨干医师,口腔科业务骨干医师,眼科业务骨干医师,产科业务骨干医师,妇科业务骨干医师,儿科业务骨干医师,肛肠科业务骨干医师,骨科业务骨干医师,普外科业务骨干医师,医学整形业务骨干医师,急救医学业务骨干医师,重症医学业务骨干医师,腔镜外科业务骨干医师,神经外科业务骨干医师,神经内科业务骨干医师,风湿免疫科业务骨干医师,内分泌科业务骨干医师,血液科业务骨干医师,肿瘤科业务骨干医师,介入科业务骨干医师,心血管科业务骨干医师 ,肾病科业务骨干医师,呼吸科业务骨干医师,消化科业务骨干医师,病理科学科带头人,胃镜科学科带头人,影像科学科带头人,麻醉科学科带头人,针灸科学科带头人,推拿科学科带头人,康复科学科带头人,口腔科学科带头人,眼科学科带头人,产科学科带头人,妇科学科带头人,儿科学科带头人,肛肠科学科带头人,骨科学科带头人,普外科学科带头人,医学整形学科带头人,急救医学学科带头人,重症医学学科带头人,腔镜外科学科带头人,显微外科学科带头人,神经外科学科带头人,神经内科学科带头人,风湿免疫科学科带头人,内分泌科学科带头人,血液病科学科带头人,介入科学科带头人,心血管科学科带头人,肾病科学科带头人,呼吸科学科带头人,消化内科学科带头人",河南省新密市中医院,公立医院 500~1000人人
,,,
医院所在地：福建-福州,"内科医师,护士,眼，耳鼻喉,护士,血液净化师,透析医师,肾内科医生",福建双茂投资管理有限公司,医疗集团 200~500人人
,,,
医院所在地：广东-东莞,"咨询师,网站美工,网络优化推广,美容师,电网咨询,客服专员,口腔医生,护士长,检验师,皮肤科医生",东莞百分完美国际美容机构,其他 200~500人人
,,,
医院所在地：江西-上饶,"妇产科医生,内儿科医生,内科医生,彩超医生超声科医生,外科医生,骨科医生",上饶市红十字医院（弋阳人和医院）,私立医院 50~200人人
,,,
医院所在地：广东-河源,"临床各科医生,临床各科护士,皮肤科医生,急诊科医生,肾内科医生,五官科医生,康复理疗科医生,儿科医生,行政办公室职员,妇产科医生  ,b超室医生  ,放射科医生 ,麻醉科主任",连平县第二人民医院,公立医院 200~500人人
,,,
医院所在地：安徽-六安,"骨科（含手外科）医生招聘,疼痛科医生,口腔科医生,临床医生,彩超医师,放射科诊断医师",六安市中山医院,医疗集团 200~500人人
,,,
医院所在地：浙江-温州,针灸执业医生,温州市鹿城区熊仁盛中医诊所《广鸿堂》,其他 少于50人人
,,,
医院所在地：山东-青岛,"欢迎临床医学大专应届毕业生应聘,临床医学毕业生,验光师、加工师,护士,眼科医生",青岛圣爱眼科医院,专科医院 50~200人人
,,,
医院所在地：浙江-杭州,"护士应届生,针灸推拿应届生,药房(中药士）,中医推拿科,内科医生,中药师,中医师",杭州健亨中医门诊部,私立医院 50~200人人
,,,
医院所在地：广东-肇庆,"平面设计,行政文员",肇庆市端州区诚谦教育培训中心,#NAME?
,,,
医院所在地：江苏-苏州,"B超医师,耳鼻喉科,眼科医师,放射科,妇科医师",苏州工业园区疾病防治中心,公立医院 少于50人人
,,,
医院所在地：甘肃-酒泉,"平面设计师,客服,市场部,院感主任、干事,推拿针灸按摩师,预检分诊护士,信息科干事,医务科主任、干事,住院部护士长,骨科主治医师,康复科技师,药房主任,执业药师,行政文秘,急诊科护士长,ICU护士,手术室护士,供应室护士,供应室管理人员,护士长,中西药剂师,麻醉师,住院部医生,内科主任,外科主任,骨科主任,放射科技师,业务院长,药剂师,检验师",酒泉市骨科医院,私立医院 200~500人人
,,,
医院所在地：云南-昆明,"网络/电话咨询,行政人事专员,网络推广,网络编辑,竞价员,竞价主管,网页美工,PHP程序员,男科手术医生,保安,药剂员（中药/西药）,护士,护士长,功能检查科医师/技师,急聘检验科医师/技师,放射科医师/技师,肾病科医师,泌尿外科医师,麻醉科医师,中医科医师,结石科医师,妇科副主任医师,内科副主任医师,内科医师,妇科医师,结石科副主任医师,中医科副主任医师,麻醉科副主任医师,泌尿外科副主任医师,肾病科副主任医师",云南泌尿外科医院,私立医院 200~500人人
,,,
医院所在地：浙江-杭州,"财务,护士,护理部主任,全科医生,中医科学科带头人（名老中医）,药剂科,精神科医生,妇科医生,中医医师,内科医生,医学检验科,【高薪急聘】医学影像科医生",杭州余杭民安医院,私立医院 50~200人人
,,,
医院所在地：江西-上饶,"麻醉科主任,全科医生,外科医师,内科医师,妇产主任",上饶余干楚东医院,私立医院 200~500人人
,,,
医院所在地：贵州-黔南布依族苗族自治州,"彩超医生,中医疼痛科医生",贵定好医生医院,私立医院 50~200人人
,,,
医院所在地：河南-郑州,"药剂师,文秘,会计,妇科医生,护士,内科医生,康复理疗科医生,儿科医生,全科医生,彩超医生,放射科医生,片医、片护",郑州市高新区枫杨社区卫生服务中心,社区服务 50~200人人
,,,
医院所在地：广东-广州,"平面设计,皮肤科门诊医生,医生助理,住院医生,中药师,医生助理,中药士,皮肤科门诊医生,住院医生/住院部医生/医生,医生助理/医助/医师助理,门诊医生/皮肤科门诊医生,网站编辑/文案策划/ 文案编辑,文案策划/网络部编辑/文案编辑,门诊医生/皮肤科门诊医生,医生助理/医助/医师助理,住院医生/住院部医生/医生,网络部,医助,门诊医生/皮肤科门诊医生,住院医生/住院部医生/医生,门诊医生/皮肤科门诊医生,医生助理/医助/医师助理,网络部编辑，优化、推广,内科,导诊,药剂科",广州鸿业皮肤病专科医院,专科医院 200~500人人
